m50w,t85w,COG,mean,ang,std,kurt,sm2std,grmn,class
-0.78368285,-0.662558246,0.243657428,-0.814348042,-0.857658214,-0.538210753,-0.485838681,0.75,-0.333333333,1FS
-0.050124928,-0.119412638,-0.050923873,-0.147998205,-0.878111408,-0.378944921,-0.60108519,-0.25,0.333333333,4FJ
-0.201643378,-0.561649048,0.230043061,-0.7406713,-0.973210387,-0.791524193,-0.605424205,0,0,4FJ
-0.386487964,-0.54479223,-0.090366274,-0.628082177,-0.954203659,-0.682659481,-0.793668972,0,0.333333333,4FJ
-0.840433608,-0.763431116,-0.988763586,-0.635983168,-0.52449802,0.228298122,-0.483237772,0.5,-0.666666667,1FS
-0.691871391,-0.814948066,0.626948318,-0.557269544,-0.829323503,0.001656775,-0.557231402,0.5,-0.333333333,2FJ
-0.666326378,-0.716865751,-0.153658537,-0.957849793,-0.981562241,-0.913998168,-0.769182998,0.5,-0.333333333,1FS
-0.611515124,-0.670245565,-0.018548279,-0.793015366,-0.946389484,-0.669065285,-0.757413565,0.5,0,2FJ
-0.862065719,-0.801825167,-0.613677761,-0.641217574,-0.542418851,0.104008171,-0.192597708,0.75,-0.666666667,1FS
-0.359242149,-0.571320641,-0.036249015,-0.87172899,-0.988761594,-0.942741575,-0.802652576,-0.25,0,4FJ
-0.575074027,-0.665488605,-0.651398109,-0.220588561,-0.721702001,0.487316844,-0.892498097,0.5,0,4FJ
-0.912365846,-0.900731619,-0.503774824,-0.83824854,-0.855818462,-0.471337707,0.196313335,0.75,-0.333333333,1FS
-0.585153329,-0.647999747,0.172732068,-0.913999292,-0.960785561,-0.834431293,-0.730614102,0.75,-0.333333333,1FS
-0.716827252,-0.703747818,0.815021726,-0.82669334,-0.864725489,-0.558084794,-0.616940021,0.75,-0.333333333,1FS
-0.282851419,-0.399204532,0.063118623,-0.606453213,-0.937661852,-0.696191636,-0.68398749,0,0,4FJ
-0.45177065,-0.513367805,-0.34026139,-0.494752952,-0.903916239,-0.403016759,-0.797102308,0,0,4FJ
-0.428300897,-0.515657747,0.003970037,-0.819088636,-0.959031216,-0.765161771,-0.757981955,0.5,0,4FJ
0.303634372,-0.447947182,-0.009739136,0.007355033,-0.928377183,-0.321533436,-0.345157758,-0.5,0.333333333,4FJ
-0.765682254,-0.75500208,-0.361379755,-0.885654486,-0.934479961,-0.71234405,-0.601607608,0.5,-0.333333333,1FS
-0.745944037,-0.618844496,0.603586889,-0.932369096,-0.953874085,-0.852508928,-0.592588951,0.75,0,1FS
-0.518518511,-0.582586813,0.235956284,-0.737609666,-0.904181613,-0.560652903,-0.772522521,0.5,-0.333333333,2FJ
-0.859717435,-0.749731637,0.853148751,-0.796274525,-0.752196286,-0.360480415,0.083249607,0.75,-0.333333333,1FS
-0.847149178,-0.807290255,-0.266624579,-0.882395328,-0.896229937,-0.647860391,-0.266642374,0.75,-0.666666667,1FS
-0.323629455,-0.423564789,0.367039106,-0.596873262,-0.939019902,-0.592673228,-0.669046672,-0.25,0.333333333,4FJ
-0.812760233,-0.891017513,-0.393810991,-0.78244779,-0.85742569,-0.402573021,-0.420311838,0.75,-0.333333333,1FS
0.114880472,-0.80355473,0.219783167,0.679828138,-0.886064623,0.155944001,0.227960228,-0.5,0.666666667,4FJ
-0.862224766,-0.873094112,-0.852224254,-0.876765872,-0.936696306,-0.670068022,-0.558916209,0.75,-0.333333333,4FJ
-0.683367626,-0.692694278,0.511779688,-0.832026509,-0.8818592,-0.613745082,-0.401827327,0.75,-0.333333333,1FS
-0.40985532,-0.494374701,-0.251276257,-0.645464357,-0.938405662,-0.624654481,-0.724863944,0,0,4FJ
-0.030824187,-0.853115622,-0.279217974,-0.429273488,-0.941691703,-0.280524226,-0.515995513,0.75,0,4FJ
-0.81996953,-0.95973284,-0.722678718,-0.67825347,-0.904984293,-0.32472868,-0.584743962,0.75,-0.333333333,4FJ
-0.539618823,-0.693423709,-0.599912358,-0.926147066,-0.985984,-0.87748978,-0.828879248,0.5,0,2FJ
-0.300156584,-0.341336259,0.136460839,-0.423051458,-0.847532642,-0.341337754,-0.767983798,0.25,0,4FJ
-0.743126984,-0.865229211,-0.78200213,-0.884271813,-0.958510242,-0.730710745,-0.772146169,0.75,-0.333333333,2FJ
-0.566133041,-0.738909086,-0.601344255,-0.72536313,-0.94622759,-0.549670882,-0.839835422,0.5,0,4FJ
-0.700141101,-0.572668965,0.705271752,-0.756572044,-0.881676062,-0.506748012,-0.852063332,0.5,-0.333333333,4FJ
-0.570352775,-0.574799479,-0.20488389,-0.722696545,-0.909386238,-0.54269138,-0.856620355,0.25,0,4FJ
-0.627816863,-0.658426738,0.177330392,-0.859778741,-0.915703426,-0.705567421,-0.649682864,0.75,-0.333333333,1FS
-0.687734438,-0.552426343,0.648631994,-0.63815594,-0.819962753,-0.291919808,-0.78373548,0.5,0,2FJ
-0.897153309,-0.862120147,-0.548590865,-0.700079958,-0.723310878,-0.07194516,0.187403789,0.75,-0.333333333,1FS
-0.611019284,-0.733651362,-0.612068966,-0.912814143,-0.98220124,-0.848869941,-0.795955461,0.5,0,2FJ
-0.722721175,-0.805850037,-0.69823599,-0.732770309,-0.919081802,-0.471746564,-0.805534804,0.5,0,4FJ
-0.454084478,-0.549317205,0.256144224,-0.815138141,-0.964082609,-0.785032832,-0.750824648,0.25,0,2FJ
-0.617747853,-0.788620525,-0.493147332,-0.904320578,-0.975777159,-0.832976725,-0.795344117,0.5,-0.333333333,2FJ
-0.798946719,-0.94023226,-0.726006192,-0.911233945,-0.977860872,-0.81385788,-0.707052642,0.75,-0.333333333,4FJ
-0.736718827,-0.752087752,-0.675624933,-0.73198021,-0.889022688,-0.421188845,-0.694687356,0.5,0,2FJ
-0.568533259,-0.484631752,-0.105944798,-0.2635502,-0.476509432,0.747567875,-0.792240171,0.5,-0.333333333,2FJ
-0.522906162,-0.721910326,-0.395309102,-0.932862908,-0.990072935,-0.91575688,-0.80862342,0.25,0,2FJ
-0.439782288,-0.519279076,0.638356748,-0.8068421,-0.945176948,-0.676817135,-0.916681964,0.25,0,4FJ
-0.691348754,-0.69811441,-0.104517611,-0.780867592,-0.90572679,-0.554985474,-0.711202062,0.5,-0.333333333,2FJ
-0.746404039,-0.928011406,-0.718887555,-0.956565882,-0.994866514,-0.914418993,-0.80854679,0.5,-0.333333333,4FJ
-0.828472199,-0.838126671,-0.217511655,-0.812866606,-0.88670961,-0.522964455,-0.340793231,0.75,-0.333333333,1FS
-0.757455379,-0.730551254,-0.759064903,-0.135455382,-0.642135693,0.838480664,-0.899134475,0.5,-0.333333333,2FJ
-0.831003983,-0.745206863,0.988117843,-0.466704433,-0.272378944,0.772861932,-0.482347473,0.5,-0.666666667,1FS
-0.330097211,-0.392114874,0.444062807,-0.636279455,-0.926136311,-0.558040205,-0.803795377,0.25,0.333333333,4FJ
-0.83646662,-0.763701567,-0.65335599,-0.573861625,-0.457970007,0.328748841,-0.418692213,0.75,-0.666666667,1FS
-0.631689697,-0.495423072,0.718021802,-0.70965991,-0.874137787,-0.432217257,-0.907232672,0.25,0,4FJ
-0.452185092,-0.685251194,-0.450197493,-0.847137155,-0.978427832,-0.809449839,-0.795990289,0.25,0.333333333,4FJ
-0.542376726,-0.781805698,-0.475162292,-0.92219657,-0.989891217,-0.898644706,-0.799802089,0.5,0.333333333,4FJ
-0.683048771,-0.818445999,-0.067631652,-0.441816311,-0.741672591,0.447675525,-0.570085814,0.75,-0.333333333,2FJ
-0.72435667,-0.596951979,0.297895388,-0.932467859,-0.934945085,-0.825511355,-0.627537708,0.5,-0.333333333,1FS
-0.529886438,-0.636929564,0.507553366,-0.938591127,-0.979234571,-0.900762404,-0.76895677,0.75,0,1FS
-0.585174831,-0.63738168,0.518683652,-0.961306476,-0.978192693,-0.92345071,-0.712981631,0.75,-0.333333333,1FS
-0.331864341,-0.449989366,0.348286789,-0.872617851,-0.988887015,-0.904241984,-0.556000605,-0.25,0.333333333,4FJ
-0.372967857,-0.551867239,-0.064689843,-0.797360911,-0.978098403,-0.869204213,-0.796737627,-0.25,0,4FJ
-0.748505729,-0.868227534,-0.739416058,-0.835878243,-0.948504164,-0.650222978,-0.77923361,0.75,-0.333333333,4FJ
-0.382697755,-0.237619847,-0.200957243,-0.265031636,-0.626649687,0.438272628,-0.891529033,0.25,-0.333333333,2FJ
-0.388636695,-0.566804511,-0.068603214,-0.719239861,-0.967541171,-0.79151602,-0.804049726,-0.25,0,4FJ
-0.575641301,-0.656664556,-0.021645022,-0.871531465,-0.971611804,-0.811111296,-0.771229462,0.5,0,2FJ
-0.700903414,-0.704949774,0.142827529,-0.88002503,-0.90301015,-0.70583525,-0.461625184,0.75,-0.333333333,1FS
-0.795487714,-0.743939449,-0.661949686,-0.661957676,-0.75017441,-0.120238055,-0.503555068,0.5,-0.666666667,2FJ
-0.878222075,-0.83308189,-0.579058406,-0.74235026,-0.746117021,-0.212416647,-0.000803476,0.75,-0.666666667,1FS
-0.599419578,-0.66523125,0.135015916,-0.314906642,-0.761763069,0.354532388,-0.865316324,0.5,-0.333333333,2FJ
-0.521032015,-0.55724002,0.608947094,-0.597663361,-0.832977026,-0.29013875,-0.836050727,0.75,0,4FJ
-0.68807545,-0.581233101,0.050724638,-0.932072809,-0.936561004,-0.8290718,-0.659513638,0.5,-0.333333333,1FS
-0.565377195,-0.608059132,-0.156057713,-0.883679239,-0.973974259,-0.850813231,-0.802755274,0.25,-0.333333333,2FJ
-0.460986066,-0.482791501,0.011719853,-0.339399714,-0.741625624,0.07809113,-0.886267956,0.5,0,2FJ
-0.594157149,-0.59835744,0.252136752,-0.865506959,-0.918093136,-0.735085896,-0.670667347,0.5,-0.333333333,1FS
-0.855396254,-0.760983423,0.921106396,-0.619884898,-0.323686526,0.236677471,-0.089076341,0.75,-0.666666667,1FS
-0.379527948,-0.238615322,0.187415483,-0.259797229,-0.671329171,0.237621311,-0.859265345,0.25,-0.333333333,2FJ
-0.004958678,-0.280825852,0.267654405,-0.458902205,-0.892660252,-0.538879604,-0.318545764,-0.5,0.666666667,4FJ
-0.345519291,-0.460816378,0.006529048,-0.617810888,-0.93309917,-0.635366563,-0.782836438,0,0,4FJ
-0.423657917,-0.4497408,0.400132275,-0.839729976,-0.93985876,-0.769832348,-0.766248438,0.5,0,2FJ
-0.676947424,-0.541709486,0.333896016,-0.892567854,-0.939852766,-0.793827264,-0.693798882,0.5,0,1FS
-0.465357187,-0.531184577,0.289301422,-0.716968327,-0.92892122,-0.590335324,-0.782105092,0.5,0,2FJ
-0.494283314,-0.526555691,0.312400128,-0.93582578,-0.970812375,-0.897784918,-0.742548111,0.5,0,1FS
-0.533852696,-0.580928136,0.246334716,-0.919826273,-0.963625471,-0.863335012,-0.728162603,0.5,-0.333333333,1FS
-0.832930445,-0.748308205,0.990233472,-0.469173493,-0.278516214,0.77530754,-0.48204661,0.5,-0.666666667,1FS
-0.532698875,-0.616832707,0.542546064,-0.940566375,-0.977034589,-0.899087821,-0.752340988,0.75,0,1FS
-0.667378991,-0.703803967,0.769420629,-0.912122807,-0.945761342,-0.785273138,-0.785162245,0.75,-0.333333333,1FS
-0.384855693,-0.395921223,-0.316488004,-0.909851272,-0.97756597,-0.907033608,-0.722400757,0.25,0,4FJ
-0.400027602,-0.398230007,-0.306703194,-0.37189254,-0.850601714,-0.263055843,-0.742717226,0.25,0,4FJ
-0.632442899,-0.510071907,0.760090264,-0.528233402,-0.753579169,0.00405372,-0.894180187,0.5,-0.333333333,2FJ
-0.877906237,-0.907819859,-0.812782573,-0.878642357,-0.944284702,-0.700871524,-0.587220601,0.75,-0.333333333,4FJ
-0.908241985,-0.854633567,-0.896680372,-0.606453213,-0.440294668,0.31076888,0.200822771,0.75,-0.666666667,1FS
-0.411321862,-0.473751247,-0.295178322,-0.543146522,-0.915067591,-0.496426153,-0.745134848,0,0,4FJ
-0.764273696,-0.879085741,-0.708894879,-0.818989874,-0.941710645,-0.617194464,-0.702642338,0.75,-0.333333333,2FJ
-0.650463023,-0.526842126,0.723370742,-0.704425503,-0.853643722,-0.395934585,-0.863426537,0.5,-0.333333333,2FJ
-0.733291647,-0.701095944,-0.71638855,-0.553516573,-0.793607935,-0.020625019,-0.748662501,0.5,-0.333333333,2FJ
-0.370559501,-0.225819726,0.375570776,-0.433223984,-0.83721297,-0.374676411,-0.718785688,-0.25,0.333333333,4FJ
0.016707532,-0.341301586,0.106457309,0.266310016,-0.888311757,-0.319566572,-0.225140088,-0.75,0.333333333,4FJ
-0.635256769,-0.506576377,0.723294396,-0.844371808,-0.934662491,-0.69533729,-0.895427087,0.5,-0.333333333,2FJ
-0.456866538,-0.675688153,-0.550581689,-0.908666123,-0.98813414,-0.872860467,-0.836373141,0.5,0,4FJ
-0.56605878,-0.657984527,0.49728379,-0.735831943,-0.918684192,-0.553091313,-0.733338,0.75,-0.333333333,2FJ
-0.637038218,-0.639029157,0.213893788,-0.870840128,-0.913928834,-0.721344357,-0.644858646,0.75,-0.333333333,1FS
-0.657065094,-0.81202547,-0.510775862,-0.947183455,-0.986821227,-0.903975743,-0.759668182,0.5,-0.333333333,1FS
-0.65292159,-0.52407009,0.027664492,-0.554504197,-0.784847282,-0.181420735,-0.758022955,0.5,0,2FJ
-0.536192342,-0.54728336,0.642457822,-0.709067335,-0.863330511,-0.455972229,-0.828399047,0.5,0,2FJ
-0.459328533,-0.583668992,0.552767822,-0.873506713,-0.975916237,-0.825503485,-0.889945415,0.25,0,4FJ
-0.004958678,0.270125224,0.337241429,-0.133282609,1,-0.14108158,-0.549122244,-0.25,0.333333333,4FJ
-0.762518729,-0.776515493,-0.604345211,-0.819878736,-0.922675854,-0.611271449,-0.639731754,0.5,-0.333333333,2FJ
-0.79539145,-0.890515613,-0.783255607,-0.74235026,-0.864036671,-0.358051675,-0.533866288,0.75,-0.333333333,2FJ
-0.855088871,-0.810601526,-0.932315184,-0.666994558,-0.731008629,0.003053895,-0.46906762,0.75,-0.666666667,2FJ
-0.136136646,-0.450790299,-0.019957098,-0.609119798,-0.961530452,-0.677624445,-0.789236675,0,0,4FJ
-0.458850694,-0.597311247,-0.383521202,-0.670846291,-0.94421147,-0.598141337,-0.804861498,0.25,0,4FJ
-0.617959092,-0.649041233,-0.571117999,-0.274117775,-0.678753028,0.373481055,-0.86514553,0.5,0,2FJ
-0.409066823,-0.462317769,0.381203338,-0.888913645,-0.964196799,-0.849079924,-0.753556145,0.5,0,2FJ
0.325619835,-0.452174097,-0.293158701,0.378800377,-0.849282929,0.519222164,-0.590445123,0,0.333333333,4FJ
-0.691476126,-0.701725626,-0.050964187,-0.895431963,-0.962950216,-0.807234336,-0.703704041,0.5,-0.333333333,1FS
-0.778744859,-0.882602083,-0.680121995,-0.947084692,-0.983941543,-0.884987298,-0.670244261,0.5,-0.333333333,1FS
-0.327288119,-0.337688062,0.501086248,-0.584231676,-0.865169624,-0.434938572,-0.862036975,0.5,0.333333333,4FJ
-0.534989484,-0.640995583,0.165005286,-0.820866359,-0.960846908,-0.762192611,-0.767906876,0.25,-0.333333333,2FJ
-0.738157376,-0.848879573,-0.420590302,-0.898296072,-0.960062758,-0.773014506,-0.623766095,0.75,-0.333333333,1FS
-0.830336675,-0.857978167,-0.700921659,-0.824520568,-0.847160983,-0.451021616,-0.416458024,0.75,-0.666666667,1FS
-0.711177636,-0.58735221,0.66313933,-0.852174037,-0.917463893,-0.677811118,-0.682037903,0.5,-0.333333333,1FS
-0.644179692,-0.656995924,0.836157104,-0.782349028,-0.864797106,-0.47422594,-0.803936426,0.5,-0.333333333,4FJ
-0.74084575,-0.814915532,-0.198609072,-0.567837119,-0.773059781,0.005231679,-0.590936133,0.75,-0.333333333,2FJ
-0.505938485,-0.501079461,0.331730127,-0.546010632,-0.786492492,-0.209355696,-0.808984393,0.5,0,2FJ
-0.557636738,-0.764962297,-0.43064346,-0.913999292,-0.985332942,-0.881386471,-0.810359278,0.25,0,2FJ
-0.814447319,-0.690938673,0.526342452,-0.843877996,-0.884606929,-0.628229868,-0.355390419,0.75,-0.333333333,1FS
-0.64254807,-0.526163843,0.75242157,-0.355695508,-0.58959183,0.391643194,-0.845681605,0.5,-0.333333333,2FJ
-0.462337563,-0.518424678,0.295698925,-0.839828738,-0.945923812,-0.762328325,-0.786969013,0.5,0,2FJ
-0.762047351,-0.858518525,-0.823671498,-0.916172065,-0.964341132,-0.78752274,-0.748923998,0.5,-0.333333333,2FJ
-0.800367101,-0.8744649,-0.823745486,-0.774448037,-0.890566251,-0.440582571,-0.638059994,0.75,-0.333333333,2FJ
-0.809185257,-0.86048059,-0.847119342,-0.878839882,-0.942874579,-0.68625923,-0.676746618,0.5,-0.333333333,2FJ
-0.490384204,-0.560435664,-0.222423615,-0.848124779,-0.975624826,-0.836434124,-0.786719818,0.25,0,4FJ
-0.524896453,-0.559729186,0.269431015,-0.773262888,-0.901725926,-0.611199561,-0.754366902,0.5,-0.333333333,2FJ
-0.656872772,-0.690066831,-0.056783537,-0.779682443,-0.933026178,-0.625280593,-0.75571467,0.5,0,2FJ
-0.557845461,-0.589849266,0.598552339,-0.861457701,-0.93243786,-0.739760774,-0.741214261,0.5,0,2FJ
-0.675971804,-0.606608515,-0.472006008,-0.55667697,-0.670565061,-0.047796935,-0.767372487,0.5,-0.333333333,4FJ
-0.094312857,-0.803609884,-0.018460564,-0.155207859,-0.935341404,-0.303363023,-0.600704311,0,0,4FJ
-0.6161322,-0.485007567,0.746762856,-0.949850039,-0.961141164,-0.885534616,-0.900318663,0.5,-0.333333333,1FS
-0.832693208,-0.799931161,0.721663313,-0.744325508,-0.7283567,-0.192900476,-0.144662065,0.75,-0.666666667,1FS
-0.3123832,-0.471458908,-0.127238932,-0.746597043,-0.973099026,-0.848212283,-0.694609303,-0.25,0.333333333,4FJ
-0.872158196,-0.78178114,0.248144883,-0.590749994,-0.242429063,0.385667129,0.114983844,0.75,-0.666666667,1FS
-0.821039496,-0.839440811,-0.545883941,-0.868074781,-0.930317668,-0.676875591,-0.494490429,0.75,-0.333333333,1FS
-0.810893157,-0.695445119,0.89661222,-0.76674457,-0.814891083,-0.345937216,-0.541291966,0.5,-0.333333333,1FS
-0.64003541,-0.772138242,-0.55804878,-0.836372055,-0.959567793,-0.711323193,-0.7806287,0.5,0,2FJ
-0.288081154,-0.335231823,0.504083387,-0.885654486,-0.971055576,-0.861348426,-0.841107133,0,0.333333333,4FJ
-0.940932346,-0.916095532,-0.162337662,-0.711832682,-0.714673584,-0.014665665,0.480518538,0.75,-0.333333333,1FS
-0.75278994,-0.824201971,-0.2005,-0.841310174,-0.919533854,-0.636279779,-0.570036131,0.75,-0.333333333,1FS
-0.638344392,-0.508333155,0.380358705,-0.888321071,-0.942202964,-0.802354081,-0.708538315,0.5,0,1FS
-0.701684466,-0.710950811,0.130172865,-0.850297551,-0.881890312,-0.636086813,-0.470801265,0.75,-0.333333333,1FS
-0.479893081,-0.570578335,0.60212766,-0.853161661,-0.95416249,-0.753004183,-0.843369524,0.5,0,2FJ
-0.743459957,-0.831381487,0.017608793,-0.451791313,-0.69307996,0.405236562,-0.288328189,0.75,-0.666666667,2FJ
-0.884809201,-0.931614949,-0.450762175,-0.794793089,-0.862244485,-0.409467493,-0.073939754,0.75,-0.333333333,1FS
-0.865315984,-0.934946695,-0.102519604,-0.782744077,-0.845450906,-0.349380309,-0.10405414,0.75,-0.333333333,1FS
-0.644011854,-0.510275545,0.704846583,-0.850001264,-0.934400032,-0.710181417,-0.900290333,0.5,0,2FJ
-0.495811226,-0.750943169,-0.458479474,-0.053285074,-0.774846165,0.458056102,-0.799947383,0.5,0.333333333,4FJ
-0.5867204,-0.627666409,-0.073547744,-0.774744324,-0.94118617,-0.667074797,-0.763217961,0.5,0,2FJ
-0.43110813,-0.501695772,0.315730337,-0.950936425,-0.984722645,-0.940531122,-0.745298924,0.5,0,1FS
0.163852205,-0.095182319,0.170226564,0.154115942,-0.840568974,-0.28138028,0.120127448,-0.75,0.666666667,4FJ
-0.415413036,-0.534391775,0.259497057,-0.915777015,-0.992405364,-0.942328375,-0.558837352,0.25,0,2FJ
-0.474003047,-0.674894416,-0.463420339,-0.68694456,-0.943935224,-0.571596832,-0.822172081,0.25,0.333333333,4FJ
-0.761142267,-0.889501207,-0.7765625,-0.975627023,-0.989895474,-0.930757184,-0.723730929,0.75,-0.333333333,1FS
-0.907104285,-0.948348797,-0.438124882,-0.68980867,-0.770838456,-0.045372314,0.084094708,0.75,-0.333333333,1FS
-0.80835,-0.716062653,0.659156174,-0.740770062,-0.633004965,-0.162058716,-0.488794643,0.5,-0.666666667,1FS
-0.6267729,-0.506321413,0.76085463,-0.559639841,-0.783760603,-0.077200923,-0.891311117,0.5,-0.333333333,2FJ
-0.455409978,-0.534604196,-0.313397679,-0.752325262,-0.955188443,-0.718486392,-0.775816948,0.25,0,4FJ
-0.436364368,-0.807050781,-0.056613888,-0.240439801,-0.832750909,0.28837026,-0.846248311,0.5,0,2FJ
-0.835021558,-0.759116863,-0.325500205,-0.477765821,-0.347253645,0.684310823,-0.478500081,0.5,-0.666666667,1FS
-0.656229096,-0.639026677,-0.469954047,-0.480037356,-0.786495315,0.011016241,-0.823247722,0.5,-0.333333333,2FJ
-0.892101291,-0.947764923,-0.099038792,-0.655241834,-0.744159928,0.06791539,0.025227967,0.75,-0.666666667,1FS
-0.373769568,-0.553000396,-0.045590433,-0.774546799,-0.974106862,-0.848342829,-0.798021628,-0.25,0,4FJ
-0.955285373,-0.932982517,-0.479397781,-0.85187775,-0.835985865,-0.443045442,0.562917922,0.75,-0.333333333,1FS
-0.746242413,-0.842262953,0.001932124,-0.646945793,-0.835534855,-0.137455505,-0.341202328,0.75,-0.666666667,2FJ
-0.786539816,-0.779907014,0.69353156,-0.786398286,-0.788380437,-0.359237812,-0.452534315,0.5,-0.666666667,1FS
0.013797556,-0.338961326,0.125825681,-0.630156187,-0.97081308,-0.819677127,-0.400761349,-0.75,0.333333333,4FJ
-0.547513245,-0.610305453,0.548684727,-0.703437879,-0.884913568,-0.469198156,-0.768285594,0.75,0,2FJ
-0.680333766,-0.771259725,-0.164830119,-0.93128271,-0.973357885,-0.86062631,-0.741526298,0.75,-0.333333333,1FS
-0.624180311,-0.6891648,-0.436261461,-0.816224527,-0.949043715,-0.703754131,-0.798672616,0.5,-0.333333333,4FJ
-0.418001417,-0.577763181,-0.368616527,-0.826100766,-0.978122518,-0.822392801,-0.745268664,0.25,0.333333333,4FJ
-0.316855146,-0.381208543,0.438271605,-0.326856891,-0.860994462,-0.171786531,-0.79997072,0.25,0.333333333,4FJ
-0.455788053,-0.581756501,-0.250100685,-0.548380929,-0.931243651,-0.51568481,-0.795939738,0,0,4FJ
-0.882748929,-0.838809071,-0.90672538,-0.915480728,-0.904405236,-0.70528466,-0.19031074,0.75,-0.666666667,1FS
-0.27313968,-0.494673037,-0.061082864,-0.320141048,-0.911265041,-0.486376986,-0.747247785,-0.25,0.333333333,4FJ
-0.71416584,-0.761256662,-0.269398907,-0.918344837,-0.953527404,-0.800465146,-0.681374936,0.5,-0.333333333,1FS
-0.673194502,-0.792566347,0.039909459,-0.347992042,-0.762549673,0.340811462,-0.605559015,0.75,0,2FJ
-0.6820089,-0.849318839,-0.651724138,-0.938591127,-0.99091776,-0.894529123,-0.837914681,0.5,0,4FJ
-0.81533751,-0.743219587,-0.339475154,-0.802990367,-0.763606083,-0.376443197,-0.494054778,0.5,-0.666666667,1FS
-0.529554515,-0.631479757,-0.493280925,-0.548874741,-0.901120946,-0.351153008,-0.845308783,0.25,0,4FJ
-0.474430443,-0.52141332,-0.021545733,-0.802002743,-0.924789759,-0.658447849,-0.727481013,0.5,0,2FJ
0.325619835,-0.096163473,-0.423249788,0.206361246,-0.77075899,0.70576483,-0.872833167,0.5,0.333333333,4FJ
